custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
North America,2022-04-18,376744184,315.53699750631625,315.53699750631625,315.53699750631625,315.53699750631625,315.53699750631625,315.53699750631625,315.53699750631625,631.0739950126325,315.53699750631625,272.155238367263
Latin America and Caribbean,2022-04-25,660385158,382.0057647845453,384.6921456745646,383.5914202246192,382.0057647845453,374.8131262950595,372.1187129660021,371.83242820708927,18387.945102357386,353.6143288914881,257.25172152743426
Asia,2022-04-25,4694897197,207.8055486796691,265.26378437482373,250.1728787640503,224.7290187537492,172.12596450685234,130.1863805781036,114.09498522324117,1179.2272061965514,24.06586135095003,30.299463743508248
Oceania,2022-04-25,45038907,37.44081677954684,71.13291761853594,67.28143776549675,49.22718616211651,30.556715048240846,19.289416683274727,16.93652854220517,439.54865406109406,18.314527252545588,25.256345585828715
European Union,2022-04-25,450146793,287.6456896626663,287.6456896626663,287.6456896626663,287.6456896626663,287.6456896626663,287.6456896626663,287.6456896626663,7766.4336208919885,287.6456896626663,240.8377802216176
North America,2022-04-25,376744184,315.9093497475695,315.9093497475695,315.9093497475695,315.9093497475695,315.9093497475695,315.9093497475695,315.9093497475695,631.818699495139,315.9093497475695,272.9478196802104
Latin America and Caribbean,2022-05-02,660385158,382.4206551995175,385.25210467258916,383.9494245800283,382.4206551995175,375.21543384241687,372.51749791410526,372.27060633254655,18402.937319730005,353.90264076403855,257.49355131125867
Asia,2022-05-02,4694897197,208.79486484679853,268.40381873062404,251.47156443313796,225.9356110141423,173.02435656811775,130.74024008563026,114.51072636674776,1183.4556408324277,24.152155935355673,30.395696095579492
Oceania,2022-05-02,45038907,38.9862983038704,72.82388529177963,69.36492543519091,50.73378221992601,32.024855962361215,20.636972262352955,18.48931149439786,470.7747945168372,19.61561643820155,26.115607112756976
European Union,2022-05-02,450146793,289.2039711348692,289.2039711348692,289.2039711348692,289.2039711348692,289.2039711348692,289.2039711348692,289.2039711348692,7808.507220641469,289.2039711348692,241.86011561788467
North America,2022-05-02,376744184,316.35612914972086,316.35612914972086,316.35612914972086,316.35612914972086,316.35612914972086,316.35612914972086,316.35612914972086,632.7122582994417,316.35612914972086,273.67563396811454
Latin America and Caribbean,2022-05-09,660385158,382.9794936281985,385.91405501307685,384.4268125224067,382.9794936281985,375.7285499915277,372.93045652001007,372.8050876653966,18423.312991425104,354.2944806043289,257.67693020542816
Asia,2022-05-09,4694897197,209.88973948213007,269.4031120524057,253.01172190215416,227.40597716138126,174.15612433830643,131.39629962564703,115.18328860187957,1189.407577317327,24.273624026884217,30.436442504280887
Oceania,2022-05-09,45038907,40.71725749965269,74.63247256678801,71.49616362592496,52.42953738876697,33.65151488362618,22.1458601684556,20.162533860238614,505.3900047828223,21.057916865950926,27.05257922888759
European Union,2022-05-09,450146793,290.77293801031135,290.77293801031135,290.77293801031135,290.77293801031135,290.77293801031135,290.77293801031135,290.77293801031135,7850.869326278405,290.77293801031135,242.72493861796767
North America,2022-05-09,376744184,317.21124929483113,317.21124929483113,317.21124929483113,317.21124929483113,317.21124929483113,317.21124929483113,317.21124929483113,634.4224985896623,317.21124929483113,274.5029863553249
Latin America and Caribbean,2022-05-16,660385158,383.4312656371926,386.49363605282934,384.9566368491173,383.4312656371926,376.15072429953153,373.4093269989807,373.20759136817185,18437.44902157655,354.5663273380106,257.87711838106856
Asia,2022-05-16,4694897197,210.97457347718628,270.4061690525403,255.47635650900003,229.31274177961626,175.24481190880653,132.02770166531153,115.94733251139272,1194.3504361161315,24.374498696247578,30.4703520220658
Oceania,2022-05-16,45038907,42.039572128144016,76.05223211172486,72.91862169995203,53.70010373087349,34.89662493406061,23.19469078619056,21.401531500735054,531.5538554276692,22.14807730948622,28.071706979922936
European Union,2022-05-16,450146793,292.18488943857244,292.18488943857244,292.18488943857244,292.18488943857244,292.18488943857244,292.18488943857244,292.18488943857244,7888.992014841455,292.18488943857244,243.50823976657762
North America,2022-05-16,376744184,318.04954104478827,318.04954104478827,318.04954104478827,318.04954104478827,318.04954104478827,318.04954104478827,318.04954104478827,636.0990820895765,318.04954104478827,275.16922198857355
Latin America and Caribbean,2022-05-23,660385158,383.75985919946766,386.9126910302317,385.4386297559228,383.75985919946766,376.47129806527374,373.83344489826214,373.44037441138016,18445.13333192723,354.71410253706205,258.06806982580105
Asia,2022-05-23,4694897197,212.07405674821544,271.3415607002977,257.25319316582,230.57968779709157,176.8011295675805,132.77240398611667,116.69867021819628,1199.6803355515576,24.48327215411342,30.50406994886112
Oceania,2022-05-23,45038907,43.51500629072552,77.50174235787273,74.4794366297687,55.07619695555764,36.31203453621661,24.461014531778904,22.771555497803472,561.5224165198633,23.39676735499431,29.021998691042835
European Union,2022-05-23,450146793,292.6851827002496,292.6851827002496,292.6851827002496,292.6851827002496,292.6851827002496,292.6851827002496,292.6851827002496,7902.499932906739,292.6851827002496,244.186903270907
North America,2022-05-23,376744184,318.74975501621753,318.74975501621753,318.74975501621753,318.74975501621753,318.74975501621753,318.74975501621753,318.74975501621753,637.4995100324351,318.74975501621753,275.82165435631515
Latin America and Caribbean,2022-05-30,660385158,384.297586875526,387.49473154926733,386.1027844725307,384.297586875526,376.9301303669284,374.41698185633044,373.8067630931984,18460.099695700435,355.0019172250084,258.29748291627516
Asia,2022-05-30,4694897197,213.18998341023786,272.09422134901547,258.7563647151419,231.8227478383416,177.51075064231125,133.4985230895662,117.24975903914437,1205.0036180156856,24.591910571748684,30.541174339583733
Oceania,2022-05-30,45038907,45.23701227663829,79.29440654730179,76.23436211872367,56.723839796270155,37.87641610479208,25.948224589880397,24.511236846436695,595.7006712442766,24.820861301844857,30.0167097749508
European Union,2022-05-30,450146793,293.72434906681633,293.72434906681633,293.72434906681633,293.72434906681633,293.72434906681633,293.72434906681633,293.72434906681633,7930.55742480404,293.72434906681633,244.72561553937362
North America,2022-05-30,376744184,319.6949097297181,319.6949097297181,319.6949097297181,319.6949097297181,319.6949097297181,319.6949097297181,319.6949097297181,639.3898194594362,319.6949097297181,276.60786450256126
Latin America and Caribbean,2022-06-06,660385158,385.05350674879196,388.35519317490554,386.99663285071085,385.05350674879196,377.60889618123974,375.1791935457537,374.43633637158734,18487.769767213566,355.5340339848762,258.49009960134
Asia,2022-06-06,4694897197,214.3298926893661,273.2892987398881,260.38601436579125,232.72920047067865,178.17583347453902,134.17658914209238,117.8071552098705,1210.7820502903905,24.709837761028382,30.577384142028105
Oceania,2022-06-06,45038907,47.02398642182569,81.09638115576126,78.08277348970789,58.36538717601826,39.45952193063247,27.42256676422641,26.17966925369365,631.2963671157407,26.304015296489194,30.90262603397547
European Union,2022-06-06,450146793,294.6259825197586,294.6259825197586,294.6259825197586,294.6259825197586,294.6259825197586,294.6259825197586,294.6259825197586,7954.901528033483,294.6259825197586,245.2027945470668
North America,2022-06-06,376744184,320.6486644432654,320.6486644432654,320.6486644432654,320.6486644432654,320.6486644432654,320.6486644432654,320.6486644432654,641.2973288865307,320.6486644432654,277.1721726167377
Latin America and Caribbean,2022-06-13,660385158,385.7986388250756,389.11279941985543,387.8100367539803,385.7986388250756,378.26918683222175,375.8833112235164,375.04501745778845,18515.723572137507,356.07160715649053,258.73889774286334
Asia,2022-06-13,4694897197,215.48545214683966,274.4663433916994,262.00744243034444,233.6244635552232,178.7845801088413,135.02320278498289,118.56491616584354,1216.1031392176476,24.81843141260505,30.616022006157678
Oceania,2022-06-13,45038907,49.31452993131527,83.2522079160081,80.2824337415647,60.64530245618301,41.563516204560244,29.424044829983814,28.304507615326393,679.5211438838614,28.313380995160895,31.870682385787028
European Union,2022-06-13,450146793,296.2053948767039,296.2053948767039,296.2053948767039,296.2053948767039,296.2053948767039,296.2053948767039,296.2053948767039,7997.545661671004,296.2053948767039,245.6766426413261
North America,2022-06-13,376744184,321.647701873108,321.647701873108,321.647701873108,321.647701873108,321.647701873108,321.647701873108,321.647701873108,643.295403746216,321.647701873108,277.81133311403687
Latin America and Caribbean,2022-06-20,660385158,386.50771879113336,389.7483756314439,388.5874980968936,386.50771879113336,378.89576835716497,376.56808405780095,375.59998937204506,18541.64019216962,356.57000369556965,258.9828496216244
Asia,2022-06-20,4694897197,216.6834880258292,275.58426708338504,263.85931462060074,235.14761188599238,179.37670217889476,135.8250975740726,119.0352866429668,1221.3845263171158,24.926214822798286,30.652316943586527
Oceania,2022-06-20,45038907,51.0592660302769,84.94281504999911,82.11648645550513,62.422875874316155,43.281457100103665,31.011926073846062,29.957764240429515,716.7900597559797,29.866252489832487,32.78988986122599
European Union,2022-06-20,450146793,297.7397108332845,297.7397108332845,297.7397108332845,297.7397108332845,297.7397108332845,297.7397108332845,297.7397108332845,8038.972192498681,297.7397108332845,246.16426068817952
North America,2022-06-20,376744184,322.7812602913358,322.7812602913358,322.7812602913358,322.7812602913358,322.7812602913358,322.7812602913358,322.7812602913358,645.5625205826716,322.7812602913358,278.3830733270192
Latin America and Caribbean,2022-06-27,660385158,387.4352225544951,390.6025287936154,389.6029754949564,387.4352225544951,379.8560130832645,377.4377704865685,376.36692243978877,18578.785017303217,357.2843272558311,259.3140215102573
Asia,2022-06-27,4694897197,217.87597005230734,276.74489268116406,265.7282646469283,236.7789933843966,179.94854406336123,136.74442576667246,119.65288270387985,1226.9195083197405,25.039173639178376,30.68780257681966
Oceania,2022-06-27,45038907,52.42327782873555,86.39556153544508,83.45066053691542,63.846602694831304,44.61752656949205,32.18081709732148,31.347448126275665,745.021456134119,31.042560672254965,33.713542382367315
European Union,2022-06-27,450146793,299.7576823515298,299.7576823515298,299.7576823515298,299.7576823515298,299.7576823515298,299.7576823515298,299.7576823515298,8093.457423491305,299.7576823515298,246.70030915892806
North America,2022-06-27,376744184,323.9479977220894,323.9479977220894,323.9479977220894,323.9479977220894,323.9479977220894,323.9479977220894,323.9479977220894,647.8959954441788,323.9479977220894,279.08753038640145
Latin America and Caribbean,2022-07-04,660385158,388.27042925077745,391.34665572737123,390.57295009411445,388.27042925077745,380.73076298200334,378.21974107157627,377.04296825871984,18612.28347566819,357.9285283782345,259.69213494447837
Asia,2022-07-04,4694897197,219.03239925766204,277.94623756446845,267.53819833751106,238.43769795295574,180.53342326669443,137.54009480219418,120.31503813562833,1232.3689125327194,25.1503859700555,30.7226915196712
Oceania,2022-07-04,45038907,54.165697476674445,88.5757533594877,85.19939189624874,65.58611098458805,46.202664475474506,33.740165327746055,32.942027803758464,781.7468419423303,32.57278508093044,34.69936337487053
European Union,2022-07-04,450146793,301.30457642726634,301.30457642726634,301.30457642726634,301.30457642726634,301.30457642726634,301.30457642726634,301.30457642726634,8135.223563536192,301.30457642726634,247.3027799622689
North America,2022-07-04,376744184,325.06148947354137,325.06148947354137,325.06148947354137,325.06148947354137,325.06148947354137,325.06148947354137,325.06148947354137,650.1229789470827,325.06148947354137,279.8341906188524
Latin America and Caribbean,2022-07-11,660385158,389.3094088501296,392.2887716238414,391.71337396524507,389.3094088501296,381.7611446674673,379.2413682468055,377.9284045419304,18656.481780803493,358.7784957846826,260.1347570968072
Asia,2022-07-11,4694897197,220.16026577497792,279.2819779474522,269.33447154797017,240.1804381630875,181.17239884475399,138.1530911457747,120.93358118511016,1237.6361726083262,25.25788107363931,30.75888000109494
Oceania,2022-07-11,45038907,56.03395594365599,90.89960346438716,87.13017888415685,67.47552893861868,47.93867392034095,35.456919294718396,34.64326881170026,821.3497398535775,34.2229058272324,35.84505059148083
European Union,2022-07-11,450146793,303.8349185845712,303.8349185845712,303.8349185845712,303.8349185845712,303.8349185845712,303.8349185845712,303.8349185845712,8203.542801783422,303.8349185845712,248.05742157092297
North America,2022-07-11,376744184,326.4319725844141,326.4319725844141,326.4319725844141,326.4319725844141,326.4319725844141,326.4319725844141,326.4319725844141,652.8639451688282,326.4319725844141,280.5174123139218
Latin America and Caribbean,2022-07-18,660385158,390.4022202969491,393.27597728977315,392.8994124742597,390.4022202969491,382.80235490113506,380.2830126005167,378.88446972060933,18701.897436132487,359.6518737717786,260.6343175366559
Asia,2022-07-18,4694897197,221.2220148905191,280.7370990902582,271.10724590236657,241.36583070364162,182.29638552258126,138.80647832323234,121.6477075547149,1243.3035402733385,25.373541638231398,30.796473880703804
Oceania,2022-07-18,45038907,57.636373600186324,92.63230933251019,88.81108622800045,69.1057563808461,49.39965116270234,36.885873334334896,36.09517063876367,854.8565750872822,35.61902396197009,37.21277250356008
